v=0.1.0,JobID=1382657,JobIDRaw=1382657,User=ec-aaa,Account=ec12,State=COMPLETED,Start=2025-03-08T18:11:02+01:00,End=2025-03-10T01:35:24+01:00,ElapsedRaw=113062,ReqCPUS=128,ReqMem=472.50G,ReqNodes=1,Submit=2025-03-08T13:49:06+01:00,SystemCPU=17:05:07,TimelimitRaw=7200,UserCPU=6-20:13:23,NodeList=c1-17,Partition=normal,"AllocTRES=billing=128,cpu=128,energy=52238802,mem=472.50G,node=1",JobName=BZPro
v=0.1.0,JobID=1382657.batch,JobIDRaw=1382657.batch,Account=ec12,State=COMPLETED,Start=2025-03-08T18:11:02+01:00,End=2025-03-10T01:35:24+01:00,AveCPU=00:00:05,AveDiskRead=2.00M,AveDiskWrite=0.90M,AveRSS=6444K,ElapsedRaw=113062,MaxRSS=6444K,MinCPU=00:00:05,ReqCPUS=128,ReqNodes=1,Submit=2025-03-08T18:11:02+01:00,SystemCPU=00:04.982,UserCPU=00:01.024,NodeList=c1-17,"AllocTRES=cpu=128,mem=472.50G,node=1",JobName=batch
v=0.1.0,JobID=1382657.extern,JobIDRaw=1382657.extern,Account=ec12,State=COMPLETED,Start=2025-03-08T18:11:02+01:00,End=2025-03-10T01:35:24+01:00,AveDiskRead=0.01M,ElapsedRaw=113062,ReqCPUS=128,ReqNodes=1,Submit=2025-03-08T18:11:02+01:00,SystemCPU=00:00.001,NodeList=c1-17,"AllocTRES=billing=128,cpu=128,mem=472.50G,node=1",JobName=extern
v=0.1.0,JobID=1382657.4,JobIDRaw=1382657.4,Account=ec12,State=FAILED,Start=2025-03-10T00:09:11+01:00,End=2025-03-10T01:34:59+01:00,AveCPU=7-13:13:34,AveDiskRead=724.47M,AveDiskWrite=37.61M,AveRSS=16957408K,ElapsedRaw=5148,ExitCode=1:0,Layout=Cyclic,MaxRSS=16957408K,MinCPU=7-13:13:34,ReqCPUS=128,ReqNodes=1,Submit=2025-03-10T00:09:11+01:00,SystemCPU=17:00:57,UserCPU=6-20:12:37,NodeList=c1-17,"AllocTRES=cpu=128,mem=472.50G,node=1",JobName=charmrun
v=0.1.0,JobID=1382657.5,JobIDRaw=1382657.5,Account=ec12,State=FAILED,Start=2025-03-10T01:34:59+01:00,End=2025-03-10T01:34:59+01:00,AveCPU=00:00:08,AveRSS=21496K,ExitCode=1:0,Layout=Cyclic,MaxRSS=21496K,MinCPU=00:00:08,ReqCPUS=128,ReqNodes=1,Submit=2025-03-10T01:34:59+01:00,SystemCPU=00:07.066,UserCPU=00:01.005,NodeList=c1-17,"AllocTRES=cpu=128,mem=472.50G,node=1",JobName=charmrun
v=0.1.0,JobID=1382657,JobIDRaw=1382657,User=ec-aaa,Account=ec12,State=COMPLETED,Start=2025-03-08T18:11:02+01:00,End=2025-03-10T01:35:24+01:00,ElapsedRaw=113062,ReqCPUS=128,ReqMem=472.50G,ReqNodes=1,Submit=2025-03-08T13:49:06+01:00,SystemCPU=17:05:07,TimelimitRaw=7200,UserCPU=6-20:13:23,NodeList=c1-17,Partition=normal,"AllocTRES=billing=128,cpu=128,energy=52238802,mem=472.50G,node=1",JobName=BZPro
v=0.1.0,JobID=1382657.batch,JobIDRaw=1382657.batch,Account=ec12,State=COMPLETED,Start=2025-03-08T18:11:02+01:00,End=2025-03-10T01:35:24+01:00,AveCPU=00:00:05,AveDiskRead=2.00M,AveDiskWrite=0.90M,AveRSS=6444K,ElapsedRaw=113062,MaxRSS=6444K,MinCPU=00:00:05,ReqCPUS=128,ReqNodes=1,Submit=2025-03-08T18:11:02+01:00,SystemCPU=00:04.982,UserCPU=00:01.024,NodeList=c1-17,"AllocTRES=cpu=128,mem=472.50G,node=1",JobName=batch
v=0.1.0,JobID=1382657.extern,JobIDRaw=1382657.extern,Account=ec12,State=COMPLETED,Start=2025-03-08T18:11:02+01:00,End=2025-03-10T01:35:24+01:00,AveDiskRead=0.01M,ElapsedRaw=113062,ReqCPUS=128,ReqNodes=1,Submit=2025-03-08T18:11:02+01:00,SystemCPU=00:00.001,NodeList=c1-17,"AllocTRES=billing=128,cpu=128,mem=472.50G,node=1",JobName=extern
v=0.1.0,JobID=1382657.4,JobIDRaw=1382657.4,Account=ec12,State=FAILED,Start=2025-03-10T00:09:11+01:00,End=2025-03-10T01:34:59+01:00,AveCPU=7-13:13:34,AveDiskRead=724.47M,AveDiskWrite=37.61M,AveRSS=16957408K,ElapsedRaw=5148,ExitCode=1:0,Layout=Cyclic,MaxRSS=16957408K,MinCPU=7-13:13:34,ReqCPUS=128,ReqNodes=1,Submit=2025-03-10T00:09:11+01:00,SystemCPU=17:00:57,UserCPU=6-20:12:37,NodeList=c1-17,"AllocTRES=cpu=128,mem=472.50G,node=1",JobName=charmrun
v=0.1.0,timestamp=2025-03-10T01:34:59+01:00,error=No can do
v=0.1.0,JobID=1368296,JobIDRaw=1368296,User=ec-bbb,Account=ec35,State=COMPLETED,Start=2025-03-06T23:42:40+01:00,End=2025-03-10T01:03:47+01:00,ElapsedRaw=264067,ReqCPUS=32,ReqMem=350G,ReqNodes=1,Submit=2025-03-05T17:33:07+01:00,SystemCPU=7-05:40:43,TimelimitRaw=7140,UserCPU=31-18:09:22,NodeList=gpu-6,Partition=ifi_accel,"AllocTRES=billing=44,cpu=32,gres/gpu:rtx30=1,gres/gpu=1,mem=350G,node=1",JobName=cos_anneal_grad16_panda_dtfd_5e5_2_256_big_conv
v=0.1.0,JobID=1368296.batch,JobIDRaw=1368296.batch,Account=ec35,State=COMPLETED,Start=2025-03-06T23:42:40+01:00,End=2025-03-10T01:03:47+01:00,AveCPU=00:00:08,AveDiskRead=34.25M,AveDiskWrite=0.61M,AveRSS=74404K,ElapsedRaw=264067,MaxRSS=74404K,MinCPU=00:00:08,ReqCPUS=32,ReqNodes=1,Submit=2025-03-06T23:42:40+01:00,SystemCPU=00:01.387,UserCPU=00:06.786,NodeList=gpu-6,"AllocTRES=cpu=32,gres/gpu:rtx30=1,gres/gpu=1,mem=350G,node=1",JobName=batch
v=0.1.0,JobID=1368296.extern,JobIDRaw=1368296.extern,Account=ec35,State=COMPLETED,Start=2025-03-06T23:42:40+01:00,End=2025-03-10T01:03:47+01:00,AveDiskRead=0.01M,ElapsedRaw=264067,ReqCPUS=32,ReqNodes=1,Submit=2025-03-06T23:42:40+01:00,SystemCPU=00:00.001,NodeList=gpu-6,"AllocTRES=billing=44,cpu=32,gres/gpu:rtx30=1,gres/gpu=1,mem=350G,node=1",JobName=extern
v=0.1.0,JobID=1368296.0,JobIDRaw=1368296.0,Account=ec35,State=COMPLETED,Start=2025-03-06T23:42:57+01:00,End=2025-03-10T01:03:46+01:00,AveCPU=38-23:49:57,AveDiskRead=255457308.87M,AveDiskWrite=9365.99M,AveRSS=251418520K,ElapsedRaw=264049,Layout=Cyclic,MaxRSS=251418520K,MinCPU=38-23:49:57,ReqCPUS=32,ReqNodes=1,Submit=2025-03-06T23:42:57+01:00,SystemCPU=7-05:40:42,UserCPU=31-18:09:15,NodeList=gpu-6,"AllocTRES=cpu=32,gres/gpu:rtx30=1,gres/gpu=1,mem=350G,node=1",JobName=python
